answer,depth,len,used_facts,used_rules,premise,hypothesis
False,1,2,"[array(['Charlie is round.'], dtype=object)]","[array(['All round things are kind.'], dtype=object)]","Dave is round. Bob is big. Bob is blue. Erin is quiet. Charlie is big. Erin is kind. Bob is kind. Bob is not quiet. Charlie is quiet. Charlie is round. Bob is furry. Charlie is red. Erin is furry. Erin is blue. Dave is kind. All round things are kind. If something is round then it is furry. If Dave is red then Dave is big. Furry things are red. If Erin is kind then Erin is furry. Round, furry things are blue. ",Charlie is not kind.
False,1,2,"[array(['The lion eats the cat.'], dtype=object)]","[array(['If the lion eats the cat then the lion is blue.'], dtype=object)]",The lion eats the cat. The cat eats the lion. If someone needs the lion and the lion needs the cat then the lion is blue. If someone is blue then they chase the cat. If someone is nice then they eat the lion. If the lion eats the cat then the lion is blue. If the cat is blue then the cat is nice. If someone eats the cat and the cat is blue then the cat is round. ,The lion is not blue.
False,1,2,"[array(['Dave is blue.'], dtype=object)
 array(['Dave is blue.', 'Dave is round.'], dtype=object)]","[array(['All blue things are nice.'], dtype=object)
 array(['If something is blue and round then it is nice.'], dtype=object)]",Dave is blue. Dave is young. Erin is not nice. Dave is quiet. Erin is young. Dave is round. Gary is blue. If something is blue and round then it is nice. If something is round and not quiet then it is kind. All blue things are nice. If something is white and not young then it is nice. If Erin is white then Erin is young. If Dave is not white then Dave is kind. ,Dave is not nice.
True,1,2,"[array(['Anne is smart.'], dtype=object)
 array(['Anne is furry.'], dtype=object)]","[array(['If something is smart then it is round.'], dtype=object)
 array(['All furry things are green.', 'Green things are red.',
        'If something is red then it is smart.',
        'If something is smart then it is round.'], dtype=object)]","Fiona is nice. Dave is smart. Dave is red. Anne is smart. Anne is furry. Fiona is not round. Bob is furry. All nice, furry things are not green. All furry things are green. If something is red then it is smart. All smart, round things are not nice. Green things are red. If something is blue then it is green. All smart, blue things are nice. If something is smart then it is round. ",Anne is round.
True,1,2,"[array(['Harry is kind.'], dtype=object)
 array(['Harry is furry.', 'Harry is nice.'], dtype=object)
 array(['Harry is furry.', 'Harry is furry.'], dtype=object)]","[array(['If something is kind then it is smart.'], dtype=object)
 array(['If Harry is furry and Harry is nice then Harry is kind.',
        'If something is kind then it is smart.'], dtype=object)
 array(['All furry things are nice.',
        'If Harry is furry and Harry is nice then Harry is kind.',
        'If something is kind then it is smart.'], dtype=object)  ]","Harry is furry. Harry is nice. Harry is kind. If Harry is green and Harry is kind then Harry is not furry. All young things are kind. If something is quiet and furry then it is young. Quiet, green things are furry. All furry things are nice. If something is kind then it is smart. If something is smart then it is quiet. If Harry is furry and Harry is nice then Harry is kind. ",Harry is smart.
False,1,2,"[array(['The tiger is round.'], dtype=object)
 array(['The tiger is round.'], dtype=object)]","[array(['If something is round then it is red.'], dtype=object)
 array(['All round things are red.'], dtype=object)]",The tiger is round. If something is round and not red then it is young. If the tiger is red then the tiger is rough. If something is red and not round then it is big. Big things are young. If something is round then it is red. If something is rough then it is young. If something is big and not round then it is not young. All round things are red. ,The tiger is not red.
True,1,2,"[array(['The squirrel is young.'], dtype=object)]","[array(['All young things are kind.'], dtype=object)]",The tiger is cold. The bald eagle likes the squirrel. The squirrel chases the tiger. The squirrel chases the cat. The bald eagle is young. The cat visits the squirrel. The bald eagle visits the squirrel. The squirrel visits the cat. The squirrel is young. The cat is kind. All young things are kind. If the tiger is cold and the tiger visits the bald eagle then the tiger likes the cat. If something is kind then it chases the cat. If something likes the tiger and it is big then it is cold. If the tiger is young then the tiger chases the squirrel. If something chases the squirrel and the squirrel is big then it visits the cat. ,The squirrel is kind.
True,1,3,"[array(['Gary is white.', 'Gary is blue.'], dtype=object)]","[array(['If something is white and blue then it is cold.'], dtype=object)]",Gary is nice. Gary is big. Anne is not blue. Gary is white. Anne is nice. Gary is not quiet. Gary is blue. If something is white and blue then it is cold. ,Gary is cold.
False,1,2,"[array(['Fiona is kind.'], dtype=object)]","[array(['Kind things are not young.'], dtype=object)]",Bob is big. Fiona is kind. Erin is big. Bob is not smart. Harry is smart. Erin is young. Erin is smart. Kind things are not young. Rough things are not young. ,Fiona is young.
True,1,2,"[array(['The cat visits the lion.'], dtype=object)
 array(['The cow visits the lion.'], dtype=object)]","[array(['If someone visits the lion then the lion is nice.'], dtype=object)
 array(['If someone visits the lion then the lion is nice.'], dtype=object)]",The lion visits the cat. The cat visits the lion. The cow is cold. The cow visits the lion. The lion is green. The cat is blue. The cow visits the cat. The lion sees the cow. The cow is green. The cat eats the lion. If someone sees the cat then the cat sees the cow. If someone visits the lion then the lion is nice. ,The lion is nice.
True,1,2,"[array(['Dave is blue.'], dtype=object)]","[array(['If Dave is blue then Dave is not round.'], dtype=object)]",Dave is blue. Anne is red. Dave is big. If Dave is blue then Dave is not round. ,Dave is not round.
True,1,2,"[array(['Charlie is quiet.'], dtype=object)]","[array(['All quiet people are nice.'], dtype=object)]",Charlie is quiet. Fiona is rough. If Charlie is young then Charlie is nice. If someone is nice then they are big. All quiet people are nice. ,Charlie is nice.
False,1,2,"[array(['Erin is rough.'], dtype=object)]","[array(['All rough people are cold.'], dtype=object)]","Fiona is not white. Gary is young. Erin is rough. All rough, cold people are furry. If Erin is furry then Erin is cold. All rough people are not white. If Erin is white and Erin is furry then Erin is young. All rough people are cold. If someone is cold and rough then they are furry. ",Erin is not cold.
False,1,2,"[array(['Charlie is white.'], dtype=object)]","[array(['If Charlie is white then Charlie is not furry.'], dtype=object)]",Dave is furry. Charlie is white. Anne is quiet. If Charlie is white then Charlie is not furry. If something is quiet and furry then it is nice. If something is round and not young then it is not white. All nice things are red. All quiet things are nice. Quiet things are not white. ,Charlie is furry.
True,1,2,"[array(['The cat is blue.'], dtype=object)
 array(['The cat is blue.'], dtype=object)]","[array(['If something is blue then it is big.'], dtype=object)
 array(['Blue things are big.'], dtype=object)]","The cat is blue. All red, big things are not young. If the cat is not blue then the cat is red. If something is blue then it is big. If something is red and not blue then it is not big. If the cat is not round then the cat is red. Blue things are big. All big things are red. If the cat is red and the cat is big then the cat is not young. ",The cat is big.
True,1,2,"[array(['Bob is cold.'], dtype=object)]","[array(['Cold things are quiet.'], dtype=object)]",Charlie is furry. Bob is cold. Harry is round. Kind things are furry. Furry things are round. Cold things are quiet. If something is cold then it is kind. If something is kind then it is big. If something is big then it is round. ,Bob is quiet.
False,1,2,"[array(['Erin is big.'], dtype=object)]","[array(['Big things are quiet.'], dtype=object)]",Charlie is nice. Gary is nice. Anne is round. Anne is cold. Anne is big. Erin is big. Gary is round. Gary is kind. Charlie is cold. Charlie is round. Gary is quiet. Charlie is furry. Charlie is kind. Gary is furry. If something is nice and furry then it is quiet. If something is quiet and big then it is kind. All kind things are nice. Big things are quiet. Nice things are cold. If something is kind then it is nice. If something is cold then it is round. All cold things are kind. ,Erin is not quiet.
